,1,2,3,4,5,E,SD,
W[123],0.465057,-0.278119,0.0632993,-0.961969,0.394698,-0.0634065,0.521288,
W[124],-0.407018,0.600877,0.0323615,1.08052,1.14941,0.491229,0.601646,
W[125],1.24809,1.74001,2.02454,0.991475,1.94806,1.59043,0.403649,
W[126],-0.131355,0.594808,0.658043,0.0198102,0.240272,0.276316,0.309981,
W[127],0.853803,-0.267292,-0.318519,0.237279,0.276958,0.156446,0.427202,
W[128],-0.188557,-0.510211,0.447514,0.435053,-0.381668,-0.0395739,0.405771,
W[129],0.381777,-0.282107,0.483335,0.3742,0.602095,0.31186,0.308289,
W[130],-0.401627,0.120971,-0.152531,-0.00122879,-0.121487,-0.111181,0.174447,
W[131],1.22233,0.942633,0.429972,1.22981,1.05977,0.976902,0.293724,
W[132],0.754353,1.56211,0.607168,1.17695,1.20218,1.06055,0.341902,
W[133],1.87703,1.45463,2.01973,1.24258,1.35139,1.58907,0.304305,
W[134],1.22659,-0.063364,1.26478,0.814319,-0.318061,0.584853,0.657605,
W[135],-0.111558,0.125047,0.0513115,-0.0548998,-0.141434,-0.0263068,0.100272,
W[136],-0.158813,-0.314144,-0.00928876,-0.22474,-0.460905,-0.233578,0.151091,
W[137],-0.0529296,-0.356092,0.243934,-0.201265,-0.461361,-0.165543,0.247162,
W[138],-0.408582,0.3475,0.168216,0.160322,0.0347323,0.0604378,0.254809,
W[139],-0.452553,-0.125335,-1.10588,-0.647738,-0.278296,-0.521961,0.340084,
W[140],-0.139824,-1.37908,0.370074,-1.32883,0.152036,-0.465124,0.743715,
W[141],-0.182788,-0.888602,-0.56781,0.0599235,-0.812844,-0.478424,0.364771,
W[142],-0.0221897,-0.185192,-0.17559,0.264399,0.123862,0.00105781,0.173703,
W[143],-0.0600199,0.280363,0.686437,0.139109,-0.0937893,0.19042,0.282931,
W[144],1.60523,-0.747474,0.655086,0.117233,0.607965,0.447608,0.767623,
W[145],1.04396,0.538905,-0.101075,0.653083,0.560483,0.539072,0.368283,
W[146],0.320558,-0.0952416,0.525312,0.118705,0.680358,0.309938,0.277291,
W[147],-0.4735,-0.483195,-0.911915,-0.56149,-0.0429594,-0.494612,0.276832,
W[148],0.111901,0.188571,0.371418,-0.799023,0.943246,0.163222,0.562312,
W[149],-0.33315,-0.0339022,0.0483993,0.0663213,0.0673777,-0.0369909,0.152694,
W[150],0.0265415,0.264968,-0.217218,0.0135576,0.13556,0.0446816,0.159169,
W[151],-0.39471,0.0185916,-0.150147,-0.107512,-0.678193,-0.262394,0.247361,
W[152],-0.475838,-1.02793,-1.03651,-1.37936,-0.919402,-0.967808,0.290546,
W[153],-0.183183,0.430476,-0.274177,-0.781127,0.476065,-0.0663892,0.470914,
W[154],0.138487,-1.11015,0.106593,-0.12869,-0.858464,-0.370444,0.515818,
W[155],0.513728,-0.206457,-0.569895,0.937921,0.696783,0.274416,0.56921,
W[156],0.304028,-0.00866137,0.172248,0.0801364,0.142432,0.138037,0.103553,
W[157],-0.402463,0.0783565,-0.648468,-0.0117513,-0.208422,-0.238549,0.263695,
W[158],-0.57348,-1.06642,-0.684341,-0.23713,0.352143,-0.441845,0.477189,
W[159],-1.13355,0.199302,-1.29193,-0.604509,-1.30432,-0.827001,0.572846,
W[160],-0.730121,-1.42809,-1.54271,-0.0405969,-0.438233,-0.83595,0.574822,
W[161],-0.172741,-0.951079,0.16193,-0.926532,-1.20993,-0.61967,0.52212,
W[162],-0.553192,-0.128962,-0.496621,-0.669238,0.0691551,-0.355772,0.278955,
W[163],-0.693607,0.028263,-0.477282,0.755919,-1.18592,-0.314525,0.662249,
W[164],-0.708464,-1.39039,-1.05108,-1.10397,-0.443316,-0.939443,0.329356,
W[165],-0.00284561,0.351601,0.877705,0.314802,1.66926,0.642104,0.586179,
W[166],-0.266208,-0.683015,-0.494289,-0.60019,-0.515859,-0.511912,0.139833,
W[167],0.3588,-0.696448,0.291235,-0.611711,-0.739389,-0.279502,0.495757,
W[168],1.47306,0.360389,1.3684,1.36264,1.60332,1.23356,0.445277,
W[169],0.741925,0.18181,-0.607294,0.66187,0.493615,0.294385,0.490047,
W[170],-0.158369,-0.613083,0.281454,-0.11047,-0.944319,-0.308957,0.425873,
W[171],0.03631,-1.49526,-0.196315,0.0801953,-0.212177,-0.357449,0.581078,
W[172],-3.75821,-2.61921,-3.36768,-3.57092,-4.05877,-3.47496,0.48458,
W[173],-8.41467,-8.19104,-8.36025,-8.04047,-8.30495,-8.26227,0.133356,
W[174],-0.196748,-0.213725,-0.122148,-0.514789,-0.288894,-0.267261,0.134636,
W[175],0.768645,1.6748,0.642951,1.47075,-0.273726,0.856684,0.689587,
W[176],13.9757,12.8122,13.2072,12.8697,12.9622,13.1654,0.427049,
W[177],-0.675875,-0.148914,-0.742679,0.0952491,0.608188,-0.172806,0.502038,
W[178],-1.15141,-0.10587,-1.03729,-1.31079,-1.02806,-0.926684,0.422914,
W[179],-1.01687,-0.524456,0.0431566,-0.86829,-0.668846,-0.607062,0.365954,
W[180],-0.62085,-0.0942035,-1.73661,-0.51924,0.0420579,-0.585769,0.62704,
W[181],-6.46873,-7.21422,-6.68851,-7.36681,-7.22573,-6.9928,0.349401,
W[182],0.158152,0.115405,0.174289,0.469872,0.22793,0.22913,0.125648,
W[183],1.43457,1.30197,0.989691,1.45629,1.33764,1.30403,0.167433,
W[184],3.46247,4.05235,2.88194,3.34162,2.82237,3.31215,0.446393,
W[185],-0.158055,-0.180304,-0.270477,-0.189318,-0.237102,-0.207051,0.0408815,
W[186],-1.39836,-1.56922,-1.27917,-1.27325,-1.65497,-1.43499,0.153744,
W[187],1.1604,1.10926,1.25429,1.06678,1.1659,1.15133,0.0629503,
W[188],4.9347,4.92699,4.93359,4.80895,4.75277,4.8714,0.0760753,
