,1,2,3,4,5,E,SD,
X[18] * X[36],0.92087,1.0178,0.599242,1.23293,1.97512,1.14919,0.460654,
X[20] * X[29],-0.216073,-1.07021,-0.306609,0.130588,0.259286,-0.240603,0.464946,
X[20] * X[30],-3.87783,-3.51739,-3.36535,-3.09215,-3.41877,-3.4543,0.254435,
X[20] * X[31],-0.929196,-1.17635,-1.80167,-1.59373,-1.9406,-1.48831,0.380474,
X[20] * X[32],-4.03566,-3.08532,-3.92847,-4.28688,-3.06665,-3.68059,0.507224,
X[20] * X[33],-1.32813,-2.14965,-2.45418,-1.43576,-1.54386,-1.78232,0.44036,
X[20] * X[34],0.878027,0.529864,0.43523,0.788627,0.463162,0.618982,0.179928,
X[20] * X[35],-0.588894,-0.105122,-0.169815,-0.624909,-0.171282,-0.332004,0.226008,
X[20] * X[36],-1.13715,-1.67499,-1.7815,-2.20627,-2.0673,-1.77344,0.371031,
X[21] * X[29],-0.230867,-0.37598,-0.389041,0.566395,1.49188,0.212478,0.730315,
X[21] * X[30],-2.61394,-2.95573,-3.36807,-3.67901,-2.71882,-3.06711,0.401017,
X[21] * X[31],0.0977581,-0.422135,-0.267142,-0.480948,-0.552918,-0.325077,0.231419,
X[21] * X[32],-0.767039,0.284238,-0.190114,-1.61082,0.193878,-0.417972,0.702014,
X[21] * X[33],-1.47363,-2.16289,-2.96885,-1.88659,-2.16596,-2.13159,0.489102,
X[21] * X[34],-1.50862,-1.61201,-1.31632,-1.86378,-1.23038,-1.50622,0.224142,
X[21] * X[35],-1.83707,-1.67843,-2.69638,-1.24348,-1.25803,-1.74268,0.530408,
X[21] * X[36],-1.65812,-0.0815582,-0.519447,-1.55575,-1.33897,-1.03077,0.620743,
X[22] * X[29],-0.012549,-0.413546,-1.26257,-0.325122,-0.776086,-0.557975,0.428158,
X[22] * X[30],-2.17091,-2.39514,-2.71288,-3.04702,-3.05631,-2.67645,0.351468,
X[22] * X[31],-1.51058,-1.62669,-1.6737,-2.71696,-2.41447,-1.98848,0.483844,
X[22] * X[32],-0.0831466,-1.67196,-0.904617,-1.55664,-1.68128,-1.17953,0.618722,
X[22] * X[33],-1.38283,-0.65491,-1.0442,-1.42492,-1.19607,-1.14058,0.278487,
X[22] * X[34],-1.53206,-1.35903,-1.03909,-1.0055,-0.813399,-1.14982,0.259286,
X[22] * X[35],-0.658528,-0.868766,-0.795589,-1.62495,-0.685165,-0.926601,0.357312,
X[22] * X[36],0.275823,-1.05005,-0.59227,-0.0852847,-0.665766,-0.42351,0.465443,
X[23] * X[29],-0.338068,-0.448453,-0.238614,-0.323469,0.347594,-0.200202,0.281917,
X[23] * X[30],-0.262338,-1.13252,0.070258,0.0699189,-0.848557,-0.420648,0.489199,
X[23] * X[31],-0.747044,-0.329902,-1.00366,-0.658826,-1.25495,-0.798876,0.313743,
X[23] * X[32],-1.53583,-1.30482,-1.94731,-1.43908,-2.76709,-1.79883,0.52957,
X[23] * X[33],-1.04438,0.654689,0.831046,0.212534,0.216604,0.174099,0.655821,
X[23] * X[34],-0.678565,-0.114165,0.0281178,-0.545094,-0.0268239,-0.267306,0.288048,
X[23] * X[35],0.15269,-0.655098,-0.115125,-0.729362,-0.654839,-0.400347,0.353587,
X[23] * X[36],-1.68989,-2.49755,-1.40363,-1.83191,-2.08028,-1.90065,0.370061,
X[24] * X[29],-2.05465,-1.9923,-2.09031,-1.37766,-2.16171,-1.93533,0.284163,
X[24] * X[30],0.699649,1.97614,1.98022,2.54609,1.14871,1.67016,0.65891,
X[24] * X[31],0.6703,0.335881,0.699111,1.35828,1.67871,0.948457,0.493158,
X[24] * X[32],1.80858,2.1324,2.15608,1.80011,1.6011,1.89965,0.213196,
X[24] * X[33],0.322119,0.0131998,-0.231071,1.53714,1.14893,0.558065,0.675722,
X[24] * X[34],-0.0337409,-0.0248324,-0.0768618,-0.0547987,0.089055,-0.0202358,0.0575311,
X[24] * X[35],-0.283515,-0.426089,-0.599392,-0.623351,-0.715721,-0.529613,0.154644,
X[24] * X[36],-0.684955,-0.277614,-1.07959,-0.358647,-0.313988,-0.54296,0.304942,
X[25] * X[29],2.82555,1.07279,1.20574,0.857014,0.666226,1.32546,0.77233,
X[25] * X[30],1.27211,1.21143,-0.426008,-0.184392,0.199912,0.414609,0.704522,
X[25] * X[31],-0.289579,0.231157,0.461723,0.173813,0.669552,0.249333,0.321917,
X[25] * X[32],-1.63594,-0.531166,-1.47061,-1.08677,-0.874144,-1.11973,0.399349,
X[25] * X[33],0.204161,-0.801803,-0.619785,0.599311,-0.580978,-0.239819,0.543663,
X[25] * X[34],-0.353993,-0.276436,-0.152637,-0.304212,-0.250126,-0.267481,0.0669388,
X[25] * X[35],0.212722,-0.023733,-0.198669,-0.470852,-0.266184,-0.149343,0.230791,
X[25] * X[36],2.75883,2.10824,1.41473,2.46437,2.77649,2.30453,0.506943,
X[26] * X[29],0.251521,-0.620179,0.432578,0.111891,0.187343,0.0726307,0.362284,
X[26] * X[30],0.0579975,-0.126233,1.24278,-0.104129,-0.457051,0.122673,0.584517,
X[26] * X[31],-0.167145,-0.111075,-0.444365,-0.302339,0.0291267,-0.19916,0.162278,
X[26] * X[32],0.47103,0.379526,-0.356538,1.11364,0.983105,0.518154,0.521021,
X[26] * X[33],0.90297,0.949472,0.941068,1.66189,0.831545,1.05739,0.305104,
X[26] * X[34],-0.0730973,-0.400679,-0.188857,0.0486491,-0.109351,-0.144667,0.149154,
